Tour,Tour Description,Year,Tournament Sequence Number,Tournament Permanent Number,Tournament Name,Player Number,Player First Name,Player Last Name,Round,Hole Number,Hole Sequence Number,Shot Sequence Number,Club Head Speed,Ball Speed,Smash Factor,Vertical Launch Angle,Horizontal Launch Angle,Valid Launch Spin,Launch Spin,Valid Apex,Apex Range,Apex Side,Apex Height,Valid Actual,Actual Flight Time,Actual Landing Angle,Actual Landing Speed,Actual Range,Actual Side,Actual Height,Valid Flat,Flat Flight Time,Flat Landing Angle,Flat Landing Speed,Flat Range,Flat Side,X Coordinate of Impact,Y Coordinate of Impact,Z Coordinate of Impact,Distance of Impact,Course Number,Course Name,Valid Calculated Drive,Valid Stored Drive,Club,Total Distance,Ending Location Code,Ending Location Description,Weather,Trajectory Sequence,Trajectory X Coordinate,Trajectory Y Coordinate,Trajectory Z Coordinate,Trajectory Time,Extrapolated
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,20,12068.215,9733.481,475.368,13:17:36,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,21,12087.175,9734.264,475.824,13:17:37,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,22,12105.574,9734.928,475.533,13:17:37,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,23,12123.455,9735.482,474.495,13:17:37,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,24,12140.855,9735.932,472.715,13:17:37,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,25,12157.809,9736.283,470.199,13:17:37,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,26,12174.348,9736.538,466.953,13:17:38,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,27,12190.5,9736.701,462.985,13:17:38,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,28,12206.292,9736.771,458.303,13:17:38,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,29,12221.749,9736.751,452.919,13:17:38,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,30,12236.894,9736.639,446.843,13:17:38,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,31,12251.749,9736.436,440.088,13:17:39,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,32,12266.335,9736.139,432.666,13:17:39,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,33,12280.671,9735.748,424.593,13:17:39,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,34,12294.779,9735.263,415.882,13:17:39,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,35,12308.677,9734.682,406.55,13:17:39,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,36,12322.386,9734.006,396.615,13:17:40,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,37,12335.923,9733.236,386.092,13:17:40,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,38,12349.31,9732.372,375,13:17:40,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,39,12362.565,9731.42,363.36,13:17:40,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,40,12375.709,9730.382,351.189,13:17:40,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,41,12388.763,9729.266,338.509,13:17:41,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,42,12401.745,9728.081,325.34,13:17:41,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,43,12414.678,9726.836,311.705,13:17:41,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,44,12427.582,9725.546,297.627,13:17:41,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,45,12440.478,9724.226,283.127,13:17:41,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,46,12453.387,9722.897,268.23,13:17:42,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,47,12466.329,9721.581,252.962,13:17:42,Y
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,48,12479.325,9720.306,237.346,13:17:42,Y
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46440,Smylie,Kaufman,1,13,4,1,115.884,174.538,1.506,12.951,0.419,Y,2610,Y,594.876,36.596,140.723,Y,9097.01,-44.987,68.369,963.508,110.233,-74.236,Y,8050,-44.987,69.895,896.374,92.339,12387.101,9729.408,340.122,174.538,513,TPC Southwind,Y,Y,CDR,10672,ORO,Primary Rough,  NNE 5-10,49,12479.325,9720.306,237.346,13:17:42,Y
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,1,11499.002,9671.406,335.105,14:35:35,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,2,11546.912,9680.18,345.473,14:35:35,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,3,11591.84,9688.318,355.702,14:35:35,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,4,11634.045,9695.879,365.717,14:35:35,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,5,11673.762,9702.915,375.446,14:35:35,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,6,11711.208,9709.476,384.826,14:35:36,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,7,11746.579,9715.606,393.8,14:35:36,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,8,11780.055,9721.343,402.317,14:35:36,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,9,11811.801,9726.726,410.334,14:35:36,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,10,11841.965,9731.785,417.808,14:35:36,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,11,11870.683,9736.55,424.706,14:35:37,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,12,11898.077,9741.048,430.996,14:35:37,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,13,11924.259,9745.302,436.653,14:35:37,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,14,11949.33,9749.334,441.653,14:35:37,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,15,11973.38,9753.161,445.978,14:35:37,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,16,11996.491,9756.8,449.611,14:35:38,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,17,12018.74,9760.268,452.539,14:35:38,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,18,12040.193,9763.576,454.751,14:35:38,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,19,12060.912,9766.737,456.239,14:35:38,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,20,12080.954,9769.762,456.997,14:35:38,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,21,12100.369,9772.661,457.02,14:35:39,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,22,12119.205,9775.442,456.305,14:35:39,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,23,12137.506,9778.113,454.851,14:35:39,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,24,12155.311,9780.681,452.657,14:35:39,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,25,12172.658,9783.155,449.725,14:35:39,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,26,12189.583,9785.539,446.056,14:35:40,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,27,12206.119,9787.84,441.653,14:35:40,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,28,12222.299,9790.064,436.519,14:35:40,N
R,PGA TOUR,2017,340,25,FedEx St. Jude Classic,46732,Rick,Lamb,1,13,4,1,118.226,177.333,1.499,10.63,-1.761,Y,2576,Y,602.549,0,121.995,Y,7506.979,-42.659,65.246,891.635,9.873,4.121,Y,7570,-42.659,75.613,896.102,10.065,12376.008,9810.006,341.191,177.333,513,TPC Southwind,Y,Y,CDR,11282,OFW,Fairway,  NNE 5-10,29,12238.152,9792.218,430.657,14:35:40,N
